invoice_id,date,time,city,product,category,quantity,unit_price,cogs,vat,total,payment_method,gender,customer_type
TLX-404508,06/02/26,9:38,Tlaxcoapan,Frijol,Abarrotes,1,36.21,36.21,5.79,42,Efectivo,Male,Member
TLX-404508,06/02/26,9:38,Tlaxcoapan,Frijol,Abarrotes,2,31.07,62.14,9.94,72.08,Efectivo,Male,Member
TLX-404509,25/02/26,18:30,Tlaxcoapan,Detergente,Limpieza,3,83.06,249.18,39.87,289.05,Tarjeta crédito,Female,Member
TLX-404509,25/02/26,18:30,Tlaxcoapan,Leche,Lácteos,1,21.53,21.53,3.44,24.97,Tarjeta crédito,Female,Member
TLX-404509,25/02/26,18:30,Tlaxcoapan,Frijol,Abarrotes,3,33.17,99.51,15.92,115.43,Tarjeta crédito,Female,Member
TLX-404509,25/02/26,18:30,Tlaxcoapan,Arroz,Abarrotes,3,33.14,99.42,15.91,115.33,Tarjeta crédito,Female,Member
TLX-404509,25/02/26,18:30,Tlaxcoapan,Pan dulce,Panadería,2,15.76,31.52,5.04,36.56,Tarjeta crédito,Female,Member
TLX-404510,08/02/26,9:15,Tlaxcoapan,Jugo,Bebidas,1,18.6,18.6,2.98,21.58,Tarjeta débito,Male,Member
TLX-404510,08/02/26,9:15,Tlaxcoapan,Papel higiénico,Limpieza,4,72.03,288.12,46.1,334.22,Tarjeta débito,Male,Member
TLX-404510,08/02/26,9:15,Tlaxcoapan,Arroz,Abarrotes,4,33.61,134.44,21.51,155.95,Tarjeta débito,Male,Member
TLX-404510,08/02/26,9:15,Tlaxcoapan,Refresco,Bebidas,4,22.86,91.44,14.63,106.07,Tarjeta débito,Male,Member
TLX-404511,10/02/26,13:05,Tlaxcoapan,Sabritas,Snacks,2,23.86,47.72,7.64,55.36,Efectivo,Male,Member
TLX-404511,10/02/26,13:05,Tlaxcoapan,Detergente,Limpieza,4,85.25,341,54.56,395.56,Efectivo,Male,Member
TLX-404511,10/02/26,13:05,Tlaxcoapan,Papel higiénico,Limpieza,2,68.19,136.38,21.82,158.2,Efectivo,Male,Member
TLX-404512,28/03/26,16:29,Tlaxcoapan,Cerveza,Bebidas,1,30.47,30.47,4.88,35.35,Efectivo,Male,Normal
TLX-404512,28/03/26,16:29,Tlaxcoapan,Galletas,Snacks,4,25.23,100.92,16.15,117.07,Efectivo,Male,Normal
TLX-404512,28/03/26,16:29,Tlaxcoapan,Queso,Lácteos,3,51.31,153.93,24.63,178.56,Efectivo,Male,Normal
TLX-404513,12/02/26,10:38,Tlaxcoapan,Papel higiénico,Limpieza,3,63.4,190.2,30.43,220.63,Tarjeta débito,Female,Member
TLX-404513,12/02/26,10:38,Tlaxcoapan,Detergente,Limpieza,2,76.12,152.24,24.36,176.6,Tarjeta débito,Female,Member
TLX-404513,12/02/26,10:38,Tlaxcoapan,Jugo,Bebidas,1,18.11,18.11,2.9,21.01,Tarjeta débito,Female,Member
TLX-404513,12/02/26,10:38,Tlaxcoapan,Arroz,Abarrotes,3,33.37,100.11,16.02,116.13,Tarjeta débito,Female,Member
TLX-404513,12/02/26,10:38,Tlaxcoapan,Refresco,Bebidas,4,20.46,81.84,13.09,94.93,Tarjeta débito,Female,Member
TLX-404514,05/02/26,9:58,Tlaxcoapan,Cerveza,Bebidas,1,27.91,27.91,4.47,32.38,Tarjeta débito,Male,Member
TLX-404514,05/02/26,9:58,Tlaxcoapan,Papel higiénico,Limpieza,3,69.31,207.93,33.27,241.2,Tarjeta débito,Male,Member
TLX-404514,05/02/26,9:58,Tlaxcoapan,Tortillas,Abarrotes,1,18.66,18.66,2.99,21.65,Tarjeta débito,Male,Member
TLX-404515,08/02/26,15:01,Tlaxcoapan,Tortillas,Abarrotes,3,19.2,57.6,9.22,66.82,Tarjeta crédito,Male,Normal
TLX-404515,08/02/26,15:01,Tlaxcoapan,Papel higiénico,Limpieza,2,66.6,133.2,21.31,154.51,Tarjeta crédito,Male,Normal
TLX-404515,08/02/26,15:01,Tlaxcoapan,Papel higiénico,Limpieza,1,64.04,64.04,10.25,74.29,Tarjeta crédito,Male,Normal
TLX-404515,08/02/26,15:01,Tlaxcoapan,Galletas,Snacks,2,25.57,51.14,8.18,59.32,Tarjeta crédito,Male,Normal
TLX-404515,08/02/26,15:01,Tlaxcoapan,Papel higiénico,Limpieza,3,73.19,219.57,35.13,254.7,Tarjeta crédito,Male,Normal
TLX-404516,05/01/26,19:07,Tlaxcoapan,Pan dulce,Panadería,2,16.7,33.4,5.34,38.74,Efectivo,Female,Member
TLX-404516,05/01/26,19:07,Tlaxcoapan,Agua embotellada,Bebidas,2,14.06,28.12,4.5,32.62,Efectivo,Female,Member
TLX-404516,05/01/26,19:07,Tlaxcoapan,Frijol,Abarrotes,2,34.98,69.96,11.19,81.15,Efectivo,Female,Member
TLX-404516,05/01/26,19:07,Tlaxcoapan,Galletas,Snacks,2,27.04,54.08,8.65,62.73,Efectivo,Female,Member
TLX-404517,13/02/26,11:46,Tlaxcoapan,Queso,Lácteos,3,59.34,178.02,28.48,206.5,Efectivo,Male,Member
TLX-404517,13/02/26,11:46,Tlaxcoapan,Refresco,Bebidas,1,19.81,19.81,3.17,22.98,Efectivo,Male,Member
TLX-404517,13/02/26,11:46,Tlaxcoapan,Sabritas,Snacks,4,21.59,86.36,13.82,100.18,Efectivo,Male,Member
TLX-404518,13/03/26,10:59,Tlaxcoapan,Detergente,Limpieza,4,86.8,347.2,55.55,402.75,Tarjeta débito,Female,Member
TLX-404518,13/03/26,10:59,Tlaxcoapan,Papel higiénico,Limpieza,1,73.81,73.81,11.81,85.62,Tarjeta débito,Female,Member
TLX-404518,13/03/26,10:59,Tlaxcoapan,Sabritas,Snacks,1,21,21,3.36,24.36,Tarjeta débito,Female,Member
TLX-404519,15/01/26,17:03,Tlaxcoapan,Galletas,Snacks,2,27.09,54.18,8.67,62.85,Efectivo,Female,Normal
TLX-404519,15/01/26,17:03,Tlaxcoapan,Refresco,Bebidas,1,20.63,20.63,3.3,23.93,Efectivo,Female,Normal
TLX-404519,15/01/26,17:03,Tlaxcoapan,Papel higiénico,Limpieza,1,72.45,72.45,11.59,84.04,Efectivo,Female,Normal
TLX-404519,15/01/26,17:03,Tlaxcoapan,Pan dulce,Panadería,1,14.47,14.47,2.32,16.79,Efectivo,Female,Normal
TLX-404519,15/01/26,17:03,Tlaxcoapan,Refresco,Bebidas,4,22.67,90.68,14.51,105.19,Efectivo,Female,Normal
TLX-404520,15/01/26,15:52,Tlaxcoapan,Galletas,Snacks,1,26.44,26.44,4.23,30.67,Efectivo,Female,Normal
TLX-404520,15/01/26,15:52,Tlaxcoapan,Leche,Lácteos,2,22.48,44.96,7.19,52.15,Efectivo,Female,Normal
TLX-404520,15/01/26,15:52,Tlaxcoapan,Queso,Lácteos,2,61.36,122.72,19.64,142.36,Efectivo,Female,Normal
TLX-404520,15/01/26,15:52,Tlaxcoapan,Refresco,Bebidas,3,19.91,59.73,9.56,69.29,Efectivo,Female,Normal
TLX-404520,15/01/26,15:52,Tlaxcoapan,Papel higiénico,Limpieza,2,66.92,133.84,21.41,155.25,Efectivo,Female,Normal
TLX-404521,07/03/26,18:23,Tlaxcoapan,Tortillas,Abarrotes,4,19.08,76.32,12.21,88.53,Efectivo,Male,Member
TLX-404521,07/03/26,18:23,Tlaxcoapan,Leche,Lácteos,3,23.54,70.62,11.3,81.92,Efectivo,Male,Member
TLX-404521,07/03/26,18:23,Tlaxcoapan,Detergente,Limpieza,1,90.06,90.06,14.41,104.47,Efectivo,Male,Member
TLX-404522,22/02/26,14:09,Tlaxcoapan,Pan dulce,Panadería,2,15.77,31.54,5.05,36.59,Tarjeta débito,Female,Normal
TLX-404522,22/02/26,14:09,Tlaxcoapan,Leche,Lácteos,1,23.98,23.98,3.84,27.82,Tarjeta débito,Female,Normal
TLX-404522,22/02/26,14:09,Tlaxcoapan,Frijol,Abarrotes,2,33.23,66.46,10.63,77.09,Tarjeta débito,Female,Normal
TLX-404522,22/02/26,14:09,Tlaxcoapan,Queso,Lácteos,4,57.35,229.4,36.7,266.1,Tarjeta débito,Female,Normal
TLX-404522,22/02/26,14:09,Tlaxcoapan,Arroz,Abarrotes,3,31.24,93.72,15,108.72,Tarjeta débito,Female,Normal
TLX-404523,18/03/26,19:29,Tlaxcoapan,Tortillas,Abarrotes,3,16.64,49.92,7.99,57.91,Efectivo,Female,Normal
TLX-404523,18/03/26,19:29,Tlaxcoapan,Galletas,Snacks,3,28.54,85.62,13.7,99.32,Efectivo,Female,Normal
TLX-404523,18/03/26,19:29,Tlaxcoapan,Frijol,Abarrotes,2,30.89,61.78,9.88,71.66,Efectivo,Female,Normal
TLX-404523,18/03/26,19:29,Tlaxcoapan,Cerveza,Bebidas,2,29.05,58.1,9.3,67.4,Efectivo,Female,Normal
TLX-404523,18/03/26,19:29,Tlaxcoapan,Detergente,Limpieza,1,81.94,81.94,13.11,95.05,Efectivo,Female,Normal
TLX-404524,07/01/26,17:57,Tlaxcoapan,Leche,Lácteos,3,25.25,75.75,12.12,87.87,Tarjeta débito,Male,Normal
TLX-404524,07/01/26,17:57,Tlaxcoapan,Papel higiénico,Limpieza,1,64.39,64.39,10.3,74.69,Tarjeta débito,Male,Normal
TLX-404524,07/01/26,17:57,Tlaxcoapan,Pan dulce,Panadería,3,16.47,49.41,7.91,57.32,Tarjeta débito,Male,Normal
TLX-404524,07/01/26,17:57,Tlaxcoapan,Jugo,Bebidas,1,17.31,17.31,2.77,20.08,Tarjeta débito,Male,Normal
TLX-404525,18/02/26,16:25,Tlaxcoapan,Cerveza,Bebidas,2,29.66,59.32,9.49,68.81,Efectivo,Male,Normal
TLX-404525,18/02/26,16:25,Tlaxcoapan,Queso,Lácteos,2,61.43,122.86,19.66,142.52,Efectivo,Male,Normal
TLX-404525,18/02/26,16:25,Tlaxcoapan,Yogurt,Lácteos,4,19.47,77.88,12.46,90.34,Efectivo,Male,Normal
TLX-404525,18/02/26,16:25,Tlaxcoapan,Refresco,Bebidas,2,21.81,43.62,6.98,50.6,Efectivo,Male,Normal
TLX-404526,15/02/26,14:18,Tlaxcoapan,Detergente,Limpieza,1,85.74,85.74,13.72,99.46,Tarjeta débito,Male,Member
TLX-404526,15/02/26,14:18,Tlaxcoapan,Refresco,Bebidas,1,21.31,21.31,3.41,24.72,Tarjeta débito,Male,Member
TLX-404526,15/02/26,14:18,Tlaxcoapan,Papel higiénico,Limpieza,4,64.73,258.92,41.43,300.35,Tarjeta débito,Male,Member
TLX-404526,15/02/26,14:18,Tlaxcoapan,Papel higiénico,Limpieza,4,74.15,296.6,47.46,344.06,Tarjeta débito,Male,Member
TLX-404526,15/02/26,14:18,Tlaxcoapan,Queso,Lácteos,2,60.96,121.92,19.51,141.43,Tarjeta débito,Male,Member
TLX-404527,11/01/26,12:42,Tlaxcoapan,Cerveza,Bebidas,4,26.49,105.96,16.95,122.91,Tarjeta crédito,Female,Member
TLX-404527,11/01/26,12:42,Tlaxcoapan,Cerveza,Bebidas,3,28.56,85.68,13.71,99.39,Tarjeta crédito,Female,Member
TLX-404527,11/01/26,12:42,Tlaxcoapan,Sabritas,Snacks,4,24.87,99.48,15.92,115.4,Tarjeta crédito,Female,Member
TLX-404527,11/01/26,12:42,Tlaxcoapan,Tortillas,Abarrotes,2,18.69,37.38,5.98,43.36,Tarjeta crédito,Female,Member
TLX-404527,11/01/26,12:42,Tlaxcoapan,Leche,Lácteos,4,24.17,96.68,15.47,112.15,Tarjeta crédito,Female,Member
TLX-404528,09/01/26,17:43,Tlaxcoapan,Sabritas,Snacks,3,24.29,72.87,11.66,84.53,Efectivo,Female,Member
TLX-404528,09/01/26,17:43,Tlaxcoapan,Pan dulce,Panadería,4,15.75,63,10.08,73.08,Efectivo,Female,Member
TLX-404528,09/01/26,17:43,Tlaxcoapan,Galletas,Snacks,3,27.26,81.78,13.08,94.86,Efectivo,Female,Member
TLX-404528,09/01/26,17:43,Tlaxcoapan,Queso,Lácteos,4,52.27,209.08,33.45,242.53,Efectivo,Female,Member
TLX-404528,09/01/26,17:43,Tlaxcoapan,Agua embotellada,Bebidas,1,12.67,12.67,2.03,14.7,Efectivo,Female,Member
TLX-404529,04/02/26,18:35,Tlaxcoapan,Refresco,Bebidas,4,20.76,83.04,13.29,96.33,Efectivo,Male,Member
TLX-404529,04/02/26,18:35,Tlaxcoapan,Papel higiénico,Limpieza,1,73.24,73.24,11.72,84.96,Efectivo,Male,Member
TLX-404529,04/02/26,18:35,Tlaxcoapan,Papel higiénico,Limpieza,4,74.01,296.04,47.37,343.41,Efectivo,Male,Member
TLX-404529,04/02/26,18:35,Tlaxcoapan,Sabritas,Snacks,1,24.94,24.94,3.99,28.93,Efectivo,Male,Member
TLX-404530,07/03/26,9:10,Tlaxcoapan,Queso,Lácteos,3,54.25,162.75,26.04,188.79,Efectivo,Male,Normal
TLX-404530,07/03/26,9:10,Tlaxcoapan,Sabritas,Snacks,4,24.82,99.28,15.88,115.16,Efectivo,Male,Normal
TLX-404530,07/03/26,9:10,Tlaxcoapan,Galletas,Snacks,1,26.21,26.21,4.19,30.4,Efectivo,Male,Normal
TLX-404531,26/03/26,18:29,Tlaxcoapan,Refresco,Bebidas,3,21.54,64.62,10.34,74.96,Tarjeta débito,Male,Member
TLX-404531,26/03/26,18:29,Tlaxcoapan,Tortillas,Abarrotes,1,18.99,18.99,3.04,22.03,Tarjeta débito,Male,Member
TLX-404531,26/03/26,18:29,Tlaxcoapan,Cerveza,Bebidas,4,31.38,125.52,20.08,145.6,Tarjeta débito,Male,Member
TLX-404531,26/03/26,18:29,Tlaxcoapan,Leche,Lácteos,2,22.17,44.34,7.09,51.43,Tarjeta débito,Male,Member
TLX-404532,18/02/26,15:02,Tlaxcoapan,Agua embotellada,Bebidas,2,12.59,25.18,4.03,29.21,Efectivo,Female,Normal
TLX-404532,18/02/26,15:02,Tlaxcoapan,Galletas,Snacks,3,30.14,90.42,14.47,104.89,Efectivo,Female,Normal
TLX-404532,18/02/26,15:02,Tlaxcoapan,Arroz,Abarrotes,1,32.73,32.73,5.24,37.97,Efectivo,Female,Normal
TLX-404533,25/01/26,17:57,Tlaxcoapan,Leche,Lácteos,4,21.26,85.04,13.61,98.65,Tarjeta crédito,Male,Normal
TLX-404533,25/01/26,17:57,Tlaxcoapan,Cerveza,Bebidas,1,30.06,30.06,4.81,34.87,Tarjeta crédito,Male,Normal
TLX-404533,25/01/26,17:57,Tlaxcoapan,Frijol,Abarrotes,4,32.12,128.48,20.56,149.04,Tarjeta crédito,Male,Normal
TLX-404534,22/03/26,10:55,Tlaxcoapan,Galletas,Snacks,1,27.31,27.31,4.37,31.68,Efectivo,Male,Normal
TLX-404534,22/03/26,10:55,Tlaxcoapan,Leche,Lácteos,4,24.33,97.32,15.57,112.89,Efectivo,Male,Normal
TLX-404534,22/03/26,10:55,Tlaxcoapan,Cerveza,Bebidas,3,31.33,93.99,15.04,109.03,Efectivo,Male,Normal
TLX-404534,22/03/26,10:55,Tlaxcoapan,Refresco,Bebidas,3,19.3,57.9,9.26,67.16,Efectivo,Male,Normal
TLX-404535,20/01/26,12:44,Tlaxcoapan,Papel higiénico,Limpieza,4,67.44,269.76,43.16,312.92,Tarjeta débito,Male,Normal
TLX-404535,20/01/26,12:44,Tlaxcoapan,Arroz,Abarrotes,2,32.41,64.82,10.37,75.19,Tarjeta débito,Male,Normal
TLX-404535,20/01/26,12:44,Tlaxcoapan,Pan dulce,Panadería,3,16.48,49.44,7.91,57.35,Tarjeta débito,Male,Normal
TLX-404535,20/01/26,12:44,Tlaxcoapan,Refresco,Bebidas,4,19.95,79.8,12.77,92.57,Tarjeta débito,Male,Normal
TLX-404536,15/03/26,19:30,Tlaxcoapan,Detergente,Limpieza,4,89.06,356.24,57,413.24,Efectivo,Female,Member
TLX-404536,15/03/26,19:30,Tlaxcoapan,Papel higiénico,Limpieza,2,66.63,133.26,21.32,154.58,Efectivo,Female,Member
TLX-404536,15/03/26,19:30,Tlaxcoapan,Leche,Lácteos,1,24.12,24.12,3.86,27.98,Efectivo,Female,Member
TLX-404536,15/03/26,19:30,Tlaxcoapan,Detergente,Limpieza,1,78.57,78.57,12.57,91.14,Efectivo,Female,Member
TLX-404536,15/03/26,19:30,Tlaxcoapan,Jugo,Bebidas,2,18.08,36.16,5.79,41.95,Efectivo,Female,Member
TLX-404537,29/03/26,11:06,Tlaxcoapan,Sabritas,Snacks,4,24.69,98.76,15.8,114.56,Efectivo,Male,Member
TLX-404537,29/03/26,11:06,Tlaxcoapan,Sabritas,Snacks,2,23.37,46.74,7.48,54.22,Efectivo,Male,Member
TLX-404537,29/03/26,11:06,Tlaxcoapan,Queso,Lácteos,2,57.68,115.36,18.46,133.82,Efectivo,Male,Member
TLX-404537,29/03/26,11:06,Tlaxcoapan,Jugo,Bebidas,2,17.91,35.82,5.73,41.55,Efectivo,Male,Member
TLX-404538,06/03/26,19:39,Tlaxcoapan,Papel higiénico,Limpieza,2,67.88,135.76,21.72,157.48,Tarjeta crédito,Male,Member
TLX-404538,06/03/26,19:39,Tlaxcoapan,Refresco,Bebidas,1,22.25,22.25,3.56,25.81,Tarjeta crédito,Male,Member
TLX-404538,06/03/26,19:39,Tlaxcoapan,Arroz,Abarrotes,4,33.24,132.96,21.27,154.23,Tarjeta crédito,Male,Member
TLX-404538,06/03/26,19:39,Tlaxcoapan,Pan dulce,Panadería,3,15.65,46.95,7.51,54.46,Tarjeta crédito,Male,Member
TLX-404538,06/03/26,19:39,Tlaxcoapan,Tortillas,Abarrotes,3,16.41,49.23,7.88,57.11,Tarjeta crédito,Male,Member
TLX-404539,07/01/26,19:12,Tlaxcoapan,Pan dulce,Panadería,2,15.08,30.16,4.83,34.99,Efectivo,Male,Normal
TLX-404539,07/01/26,19:12,Tlaxcoapan,Queso,Lácteos,1,55,55,8.8,63.8,Efectivo,Male,Normal
TLX-404539,07/01/26,19:12,Tlaxcoapan,Cerveza,Bebidas,2,30.49,60.98,9.76,70.74,Efectivo,Male,Normal
TLX-404539,07/01/26,19:12,Tlaxcoapan,Queso,Lácteos,1,55.57,55.57,8.89,64.46,Efectivo,Male,Normal
TLX-404539,07/01/26,19:12,Tlaxcoapan,Refresco,Bebidas,4,20.32,81.28,13,94.28,Efectivo,Male,Normal
TLX-404540,14/03/26,10:13,Tlaxcoapan,Leche,Lácteos,3,24.9,74.7,11.95,86.65,Efectivo,Female,Normal
TLX-404540,14/03/26,10:13,Tlaxcoapan,Yogurt,Lácteos,2,17.24,34.48,5.52,40,Efectivo,Female,Normal
TLX-404540,14/03/26,10:13,Tlaxcoapan,Queso,Lácteos,3,52.08,156.24,25,181.24,Efectivo,Female,Normal
TLX-404541,26/03/26,10:34,Tlaxcoapan,Queso,Lácteos,3,60.35,181.05,28.97,210.02,Efectivo,Male,Member
TLX-404541,26/03/26,10:34,Tlaxcoapan,Yogurt,Lácteos,1,16.58,16.58,2.65,19.23,Efectivo,Male,Member
TLX-404541,26/03/26,10:34,Tlaxcoapan,Sabritas,Snacks,1,21.3,21.3,3.41,24.71,Efectivo,Male,Member
TLX-404542,06/02/26,15:36,Tlaxcoapan,Leche,Lácteos,1,24.54,24.54,3.93,28.47,Efectivo,Male,Member
TLX-404542,06/02/26,15:36,Tlaxcoapan,Sabritas,Snacks,2,22.63,45.26,7.24,52.5,Efectivo,Male,Member
TLX-404542,06/02/26,15:36,Tlaxcoapan,Yogurt,Lácteos,4,18.34,73.36,11.74,85.1,Efectivo,Male,Member
TLX-404542,06/02/26,15:36,Tlaxcoapan,Jugo,Bebidas,1,18.38,18.38,2.94,21.32,Efectivo,Male,Member
TLX-404543,12/01/26,12:39,Tlaxcoapan,Galletas,Snacks,4,30.19,120.76,19.32,140.08,Efectivo,Female,Normal
TLX-404543,12/01/26,12:39,Tlaxcoapan,Frijol,Abarrotes,3,30.49,91.47,14.64,106.11,Efectivo,Female,Normal
TLX-404543,12/01/26,12:39,Tlaxcoapan,Jugo,Bebidas,1,20.31,20.31,3.25,23.56,Efectivo,Female,Normal
TLX-404544,11/03/26,17:24,Tlaxcoapan,Tortillas,Abarrotes,1,17.81,17.81,2.85,20.66,Efectivo,Male,Normal
TLX-404544,11/03/26,17:24,Tlaxcoapan,Pan dulce,Panadería,1,15.03,15.03,2.4,17.43,Efectivo,Male,Normal
TLX-404544,11/03/26,17:24,Tlaxcoapan,Sabritas,Snacks,3,23.73,71.19,11.39,82.58,Efectivo,Male,Normal
TLX-404544,11/03/26,17:24,Tlaxcoapan,Galletas,Snacks,1,26.46,26.46,4.23,30.69,Efectivo,Male,Normal
TLX-404544,11/03/26,17:24,Tlaxcoapan,Jugo,Bebidas,4,18.14,72.56,11.61,84.17,Efectivo,Male,Normal
TLX-404545,10/03/26,18:30,Tlaxcoapan,Tortillas,Abarrotes,4,19.65,78.6,12.58,91.18,Tarjeta crédito,Male,Member
TLX-404545,10/03/26,18:30,Tlaxcoapan,Cerveza,Bebidas,4,28.44,113.76,18.2,131.96,Tarjeta crédito,Male,Member
TLX-404545,10/03/26,18:30,Tlaxcoapan,Refresco,Bebidas,2,20.58,41.16,6.59,47.75,Tarjeta crédito,Male,Member
TLX-404545,10/03/26,18:30,Tlaxcoapan,Pan dulce,Panadería,3,15.47,46.41,7.43,53.84,Tarjeta crédito,Male,Member
TLX-404545,10/03/26,18:30,Tlaxcoapan,Pan dulce,Panadería,1,14.85,14.85,2.38,17.23,Tarjeta crédito,Male,Member
TLX-404546,11/02/26,16:29,Tlaxcoapan,Papel higiénico,Limpieza,4,65.49,261.96,41.91,303.87,Tarjeta débito,Female,Member
TLX-404546,11/02/26,16:29,Tlaxcoapan,Sabritas,Snacks,2,22.57,45.14,7.22,52.36,Tarjeta débito,Female,Member
TLX-404546,11/02/26,16:29,Tlaxcoapan,Galletas,Snacks,2,29.96,59.92,9.59,69.51,Tarjeta débito,Female,Member
TLX-404547,20/03/26,17:23,Tlaxcoapan,Pan dulce,Panadería,3,16.96,50.88,8.14,59.02,Efectivo,Male,Member
TLX-404547,20/03/26,17:23,Tlaxcoapan,Refresco,Bebidas,3,22.33,66.99,10.72,77.71,Efectivo,Male,Member
TLX-404547,20/03/26,17:23,Tlaxcoapan,Papel higiénico,Limpieza,3,69.88,209.64,33.54,243.18,Efectivo,Male,Member
TLX-404548,08/03/26,19:21,Tlaxcoapan,Detergente,Limpieza,2,74.79,149.58,23.93,173.51,Efectivo,Male,Member
TLX-404548,08/03/26,19:21,Tlaxcoapan,Yogurt,Lácteos,1,16.82,16.82,2.69,19.51,Efectivo,Male,Member
TLX-404548,08/03/26,19:21,Tlaxcoapan,Agua embotellada,Bebidas,1,11.93,11.93,1.91,13.84,Efectivo,Male,Member
TLX-404549,22/03/26,9:37,Tlaxcoapan,Queso,Lácteos,3,54.28,162.84,26.05,188.89,Efectivo,Male,Normal
TLX-404549,22/03/26,9:37,Tlaxcoapan,Pan dulce,Panadería,4,16.02,64.08,10.25,74.33,Efectivo,Male,Normal
TLX-404549,22/03/26,9:37,Tlaxcoapan,Queso,Lácteos,4,59.94,239.76,38.36,278.12,Efectivo,Male,Normal
TLX-404549,22/03/26,9:37,Tlaxcoapan,Papel higiénico,Limpieza,4,63.59,254.36,40.7,295.06,Efectivo,Male,Normal
TLX-404549,22/03/26,9:37,Tlaxcoapan,Papel higiénico,Limpieza,3,66.06,198.18,31.71,229.89,Efectivo,Male,Normal
TLX-404550,03/01/26,15:19,Tlaxcoapan,Galletas,Snacks,1,30.31,30.31,4.85,35.16,Tarjeta débito,Female,Normal
TLX-404550,03/01/26,15:19,Tlaxcoapan,Leche,Lácteos,1,24.39,24.39,3.9,28.29,Tarjeta débito,Female,Normal
TLX-404550,03/01/26,15:19,Tlaxcoapan,Arroz,Abarrotes,2,30.08,60.16,9.63,69.79,Tarjeta débito,Female,Normal
TLX-404550,03/01/26,15:19,Tlaxcoapan,Refresco,Bebidas,2,20.63,41.26,6.6,47.86,Tarjeta débito,Female,Normal
TLX-404551,01/01/26,10:45,Tlaxcoapan,Arroz,Abarrotes,2,31.78,63.56,10.17,73.73,Efectivo,Male,Normal
TLX-404551,01/01/26,10:45,Tlaxcoapan,Pan dulce,Panadería,4,17.06,68.24,10.92,79.16,Efectivo,Male,Normal
TLX-404551,01/01/26,10:45,Tlaxcoapan,Tortillas,Abarrotes,4,17.05,68.2,10.91,79.11,Efectivo,Male,Normal
TLX-404551,01/01/26,10:45,Tlaxcoapan,Yogurt,Lácteos,1,16.82,16.82,2.69,19.51,Efectivo,Male,Normal
TLX-404552,08/01/26,12:43,Tlaxcoapan,Galletas,Snacks,2,30.48,60.96,9.75,70.71,Efectivo,Male,Normal
TLX-404552,08/01/26,12:43,Tlaxcoapan,Agua embotellada,Bebidas,3,13.4,40.2,6.43,46.63,Efectivo,Male,Normal
TLX-404552,08/01/26,12:43,Tlaxcoapan,Cerveza,Bebidas,1,27.84,27.84,4.45,32.29,Efectivo,Male,Normal
TLX-404552,08/01/26,12:43,Tlaxcoapan,Pan dulce,Panadería,1,15.8,15.8,2.53,18.33,Efectivo,Male,Normal
TLX-404553,21/01/26,15:20,Tlaxcoapan,Frijol,Abarrotes,1,34.18,34.18,5.47,39.65,Efectivo,Male,Normal
TLX-404553,21/01/26,15:20,Tlaxcoapan,Sabritas,Snacks,3,22.81,68.43,10.95,79.38,Efectivo,Male,Normal
TLX-404553,21/01/26,15:20,Tlaxcoapan,Tortillas,Abarrotes,4,18.65,74.6,11.94,86.54,Efectivo,Male,Normal
TLX-404553,21/01/26,15:20,Tlaxcoapan,Yogurt,Lácteos,1,17.09,17.09,2.73,19.82,Efectivo,Male,Normal
TLX-404554,03/03/26,14:47,Tlaxcoapan,Tortillas,Abarrotes,4,18.17,72.68,11.63,84.31,Efectivo,Female,Member
TLX-404554,03/03/26,14:47,Tlaxcoapan,Detergente,Limpieza,3,79.06,237.18,37.95,275.13,Efectivo,Female,Member
TLX-404554,03/03/26,14:47,Tlaxcoapan,Yogurt,Lácteos,2,18.64,37.28,5.96,43.24,Efectivo,Female,Member
TLX-404555,27/03/26,11:29,Tlaxcoapan,Arroz,Abarrotes,1,30.76,30.76,4.92,35.68,Tarjeta débito,Female,Normal
TLX-404555,27/03/26,11:29,Tlaxcoapan,Agua embotellada,Bebidas,1,14.11,14.11,2.26,16.37,Tarjeta débito,Female,Normal
TLX-404555,27/03/26,11:29,Tlaxcoapan,Sabritas,Snacks,2,21.39,42.78,6.84,49.62,Tarjeta débito,Female,Normal
TLX-404555,27/03/26,11:29,Tlaxcoapan,Queso,Lácteos,1,53.16,53.16,8.51,61.67,Tarjeta débito,Female,Normal
TLX-404556,08/03/26,14:12,Tlaxcoapan,Leche,Lácteos,2,20.79,41.58,6.65,48.23,Efectivo,Female,Normal
TLX-404556,08/03/26,14:12,Tlaxcoapan,Pan dulce,Panadería,4,17.11,68.44,10.95,79.39,Efectivo,Female,Normal
TLX-404556,08/03/26,14:12,Tlaxcoapan,Detergente,Limpieza,3,74.37,223.11,35.7,258.81,Efectivo,Female,Normal
TLX-404557,01/02/26,13:08,Tlaxcoapan,Cerveza,Bebidas,4,28.18,112.72,18.04,130.76,Tarjeta crédito,Male,Member
TLX-404557,01/02/26,13:08,Tlaxcoapan,Papel higiénico,Limpieza,3,69.31,207.93,33.27,241.2,Tarjeta crédito,Male,Member
TLX-404557,01/02/26,13:08,Tlaxcoapan,Frijol,Abarrotes,2,35.54,71.08,11.37,82.45,Tarjeta crédito,Male,Member
TLX-404557,01/02/26,13:08,Tlaxcoapan,Yogurt,Lácteos,1,18.81,18.81,3.01,21.82,Tarjeta crédito,Male,Member
TLX-404558,16/01/26,18:32,Tlaxcoapan,Jugo,Bebidas,3,17.1,51.3,8.21,59.51,Efectivo,Female,Member
